customer_id,first_name,last_name,email,phone,has_email,has_phone,has_contact,city,last_purchase_date,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment
3641.0,Triin,Järv,triin.jarv@telia.ee,+37258703243,True,True,True,Rakvere,2024-09-01,180,2,576.48,3,2,2,7,Potential
3642.0,Kevin,Roots,kevin.roots@gmail.com,+37258020404,True,True,True,Viljandi,2023-12-04,452,2,399.36,1,2,2,5,At Risk
3643.0,Mart,Liiv,mart.liiv@yahoo.com,+37253711181,True,True,True,Tallinn,2024-10-11,140,7,3559.9,3,5,5,13,VIP Champions
3644.0,Mihkel,Sild,,+37255659781,False,True,True,Tartu,2025-01-22,37,7,2464.95,5,5,5,15,VIP Champions
3645.0,Katrin,Nurk,katrin.nurk@hot.ee,+37251437848,True,True,True,Tartu,2024-07-27,216,2,365.19,2,2,2,6,At Risk
3646.0,Ülle,Valk,ulle.valk@mail.ee,+37288179920,True,True,True,Tartu,2023-07-14,595,2,267.54,1,2,1,4,At Risk
3647.0,Ants,Teder,ants.teder@hot.ee,+37283265406,True,True,True,Tallinn,2024-09-28,153,4,886.15,3,4,3,10,Loyal
3648.0,Erkki,Ilves,erkki.ilves@outlook.com,+37254962376,True,True,True,Tartu,2025-02-20,8,72,22942.420000000002,5,5,5,15,VIP Champions
3649.0,Lea,Salu,lea.salu@hot.ee,+37251782182,True,True,True,Võru,2024-08-21,191,5,950.21,3,5,3,11,Loyal
3650.0,Toomas,Vaher,toomas.vaher@outlook.com,+37259769581,True,True,True,Tallinn,2024-05-18,286,3,564.29,2,3,2,7,Potential
3651.0,Lauri,Kukk,lauri.kukk@telia.ee,+37288470732,True,True,True,Pärnu,2024-11-03,117,2,410.20000000000005,4,2,2,8,Potential
3654.0,Kersti,Kõiv,kersti.koiv@telia.ee,+37253411192,True,True,True,Tartu,2025-02-17,11,6,1036.42,5,5,4,14,VIP Champions
3655.0,Kristiina,Tamm,kristiina.tamm@yahoo.com,+37285906767,True,True,True,Võru,2023-07-03,606,3,912.9,1,3,3,7,Potential
3656.0,Raivo,Rebane,raivo.rebane@outlook.com,+37288257973,True,True,True,Tallinn,2024-04-07,327,3,842.59,1,3,3,7,Potential
3657.0,Triin,Roots,triin.roots@outlook.com,+37254455745,True,True,True,Jõhvi,2024-08-21,191,4,688.61,3,4,3,10,Loyal
3659.0,Liina,Mägi,liina.magi@gmail.com,+37251697565,True,True,True,Tallinn,2024-07-24,219,3,334.7,2,3,1,6,At Risk
3660.0,Eha,Liiv,eha.liiv@hot.ee,+37253167004,True,True,True,Jõhvi,2024-11-22,98,3,970.67,4,3,4,11,Loyal
3661.0,Katrin,Raud,katrin.raud@outlook.com,+37253449303,True,True,True,Pärnu,2024-10-30,121,5,2426.1800000000003,3,5,5,13,VIP Champions
3662.0,Arvo,Kull,arvo.kull3@hot.ee,+37251748901,True,True,True,Narva,2024-09-17,164,1,121.51,3,1,1,5,At Risk
3663.0,Taavi,Paju,taavi.paju@yahoo.com,+37256941741,True,True,True,Pärnu,2025-01-10,49,2,268.57,5,2,1,8,Potential
3664.0,Heli,Kuusk,heli.kuusk@mail.ee,+37284225787,True,True,True,Tallinn,2024-05-04,300,3,222.23000000000002,2,3,1,6,At Risk
3665.0,Kalev,Kallas,kalev.kallas@gmail.com,+37254895452,True,True,True,Kuressaare,2024-12-11,79,3,625.0,4,3,2,9,Potential
3666.0,Nele,Paas,nele.paas@outlook.com,+37257278147,True,True,True,Tallinn,2024-12-28,62,5,1859.09,4,5,5,14,VIP Champions
3668.0,Tiit,Paju,tiit.paju@mail.ee,+37253635610,True,True,True,Pärnu,2024-04-20,314,4,904.38,2,4,3,9,Potential
3669.0,Raivo,Koppel,raivo.koppel2@yahoo.com,+37257977069,True,True,True,Tallinn,2023-07-19,590,3,1171.03,1,3,4,8,Potential
3672.0,Taavi,Liiv,taavi.liiv@gmail.com,+37258276530,True,True,True,Haapsalu,2024-01-24,401,7,1534.1599999999999,1,5,5,11,Loyal
3673.0,Kaido,Kukk,,+37286916301,False,True,True,Haapsalu,2024-10-08,143,2,438.65,3,2,2,7,Potential
3674.0,Grete,Salu,grete.salu2@telia.ee,+37259337222,True,True,True,Tallinn,2024-09-23,158,2,427.51,3,2,2,7,Potential
3675.0,Heli,Roots,heli.roots@outlook.com,+37256451698,True,True,True,Tartu,2024-08-05,207,4,831.4,2,4,3,9,Potential
3676.0,Tiina,Pihl,tiina.pihl@gmail.com,+37289148062,True,True,True,Jõhvi,2024-06-06,267,3,1770.79,2,3,5,10,Loyal
3677.0,Ragnar,Paju,ragnar.paju@gmail.com,+37251356559,True,True,True,Tartu,2025-02-20,8,1,250.72,5,1,1,7,Potential
3678.0,Tõnu,Luik,tonu.luik2@telia.ee,+37255186116,True,True,True,Tartu,2024-11-04,116,1,219.38,4,1,1,6,At Risk
3679.0,Madis,Lepik,madis.lepik@telia.ee,+37257112264,True,True,True,Tallinn,2024-12-24,66,2,417.82000000000005,4,2,2,8,Potential
3680.0,Aivar,Kuusk,aivar.kuusk@telia.ee,+37258024043,True,True,True,Tallinn,2024-07-11,232,3,1102.87,2,3,4,9,Potential
3681.0,Jaak,Sild,,+37256820798,False,True,True,Pärnu,2025-02-12,16,11,2287.75,5,5,5,15,VIP Champions
3684.0,Lauri,Talvik,lauri.talvik@mail.ee,+37258878011,True,True,True,Tallinn,2024-12-28,62,4,1007.31,4,4,4,12,Loyal
3685.0,Heli,Mägi,heli.magi@yahoo.com,+37254626960,True,True,True,Narva,2024-06-18,255,4,1220.67,2,4,4,10,Loyal
3686.0,Terje,Salu,terje.salu@gmail.com,+37258400205,True,True,True,Tallinn,2025-12-21,-296,4,696.3599999999999,5,4,3,12,Loyal
3687.0,Ene,Kuusik,ene.kuusik@gmail.com,+37254139061,True,True,True,Tallinn,2025-01-28,31,4,901.07,5,4,3,12,Loyal
3688.0,Tõnu,Must,tonu.must@gmail.com,+37259940896,True,True,True,Tallinn,2024-07-06,237,5,857.21,2,5,3,10,Loyal
3689.0,Olev,Kangur,olev.kangur@telia.ee,+37285193791,True,True,True,Valga,2024-02-05,389,3,583.4,1,3,2,6,At Risk
3690.0,Maie,Tamm,maie.tamm@gmail.com,+37254416989,True,True,True,Tallinn,2024-10-26,125,1,501.69,3,1,2,6,At Risk
3691.0,Anna,Liiv,anna.liiv@gmail.com,+37282429186,True,True,True,Jõhvi,2024-12-16,74,1,259.23,4,1,1,6,At Risk
3692.0,Väino,Sild,vaino.sild@yahoo.com,+37257144105,True,True,True,Tallinn,2025-01-14,45,8,3293.95,5,5,5,15,VIP Champions
3693.0,Külli,Must,kulli.must@hot.ee,+37257827667,True,True,True,Tartu,2024-05-14,290,2,649.21,2,2,3,7,Potential
3694.0,Aivar,Salu,aivar.salu@mail.ee,+37258738340,True,True,True,Tallinn,2025-01-07,52,1,279.43,5,1,1,7,Potential
3695.0,Kati,Puusepp,kati.puusepp@hot.ee,+37253747865,True,True,True,Tallinn,2024-03-27,338,4,1108.38,1,4,4,9,Potential
3696.0,Tiina,Järv,tiina.jarv@mail.ee,+37255149999,True,True,True,Tallinn,2023-11-20,466,5,2980.9,1,5,5,11,Loyal
3697.0,Andres,Kuusik,andres.kuusik@mail.ee,+37253427658,True,True,True,Tallinn,2024-03-01,364,2,557.38,1,2,2,5,At Risk
3698.0,Tiina,Teder,tiina.teder@mail.ee,+37251879667,True,True,True,Narva,2024-03-05,360,4,802.21,1,4,3,8,Potential
3699.0,Marko,Pihl,marko.pihl@outlook.com,+37258887611,True,True,True,Tartu,2024-10-17,134,10,4522.92,3,5,5,13,VIP Champions
3700.0,Liina,Valk,liina.valk@outlook.com,+37254174675,True,True,True,Pärnu,2025-01-30,29,2,1088.92,5,2,4,11,Loyal
3701.0,Tarmo,Tammik,tarmo.tammik@outlook.com,+37254648094,True,True,True,Tallinn,2023-03-20,711,2,352.5,1,2,2,5,At Risk
3702.0,Väino,Tammik,,+37253100871,False,True,True,Tartu,2024-09-15,166,3,584.85,3,3,2,8,Potential
3703.0,Liina,Lõhmus,liina.lohmus@gmail.com,+37282375559,True,True,True,Tallinn,2023-09-09,538,2,1426.28,1,2,5,8,Potential
3704.0,Kaido,Kuusik,kaido.kuusik@yahoo.com,+37255778064,True,True,True,Tallinn,2025-01-06,53,1,68.08,5,1,1,7,Potential
3705.0,Grete,Paju,grete.paju@telia.ee,+37256721842,True,True,True,Tartu,2024-11-12,108,2,250.0,4,2,1,7,Potential
3706.0,Anna,Pihl,anna.pihl@yahoo.com,+37253970651,True,True,True,Tartu,2024-12-23,67,1,566.48,4,1,2,7,Potential
3707.0,Anu,Toom,anu.toom@telia.ee,+37258471472,True,True,True,Tartu,2025-02-22,6,3,942.25,5,3,3,11,Loyal
3708.0,Tarmo,Kukk,tarmo.kukk2@outlook.com,+37258379910,True,True,True,Tartu,2023-07-06,603,1,347.16,1,1,2,4,At Risk
3709.0,Peeter,Org,,+37256162113,False,True,True,Jõhvi,2025-12-02,-277,7,1378.77,5,5,4,14,VIP Champions
3710.0,Liina,Kask,liina.kask@hot.ee,+37288585378,True,True,True,Tallinn,2025-01-05,54,6,2116.89,5,5,5,15,VIP Champions
3711.0,Väino,Paju,vaino.paju@yahoo.com,+37284547973,True,True,True,Tartu,2024-12-08,82,6,1103.25,4,5,4,13,VIP Champions
3712.0,Indrek,Mägi,indrek.magi@telia.ee,+37255268560,True,True,True,Viljandi,2024-10-25,126,2,669.38,3,2,3,8,Potential
3713.0,Marika,Kõiv,,+37286442429,False,True,True,Tallinn,2025-01-17,42,5,864.69,5,5,3,13,VIP Champions
3714.0,Meelis,Raid,meelis.raid@gmail.com,+37287238878,True,True,True,Tallinn,2024-08-04,208,4,1063.92,2,4,4,10,Loyal
3715.0,Maie,Kaalep,maie.kaalep@telia.ee,+37284389195,True,True,True,Pärnu,2025-01-05,54,1,552.4,5,1,2,8,Potential
3716.0,Jüri,Salu,juri.salu2@yahoo.com,+37255191608,True,True,True,Tartu,2024-10-05,146,5,1781.36,3,5,5,13,VIP Champions
3718.0,Kevin,Orav,kevin.orav@mail.ee,+37252489396,True,True,True,Rakvere,2025-01-03,56,7,1321.25,5,5,4,14,VIP Champions
3719.0,Anna,Puusepp,anna.puusepp@hot.ee,+37284131233,True,True,True,Haapsalu,2024-08-19,193,5,1579.77,3,5,5,13,VIP Champions
3720.0,Grete,Puusepp,grete.puusepp@hot.ee,+37255439982,True,True,True,Tallinn,2024-06-23,250,5,2158.81,2,5,5,12,Loyal
3721.0,Heino,Roots,heino.roots@telia.ee,+37252705130,True,True,True,Tallinn,2024-09-07,174,3,1564.98,3,3,5,11,Loyal
3722.0,Ago,Kull,ago.kull@yahoo.com,+37251597764,True,True,True,Pärnu,2025-01-31,28,62,20317.81,5,5,5,15,VIP Champions
3723.0,Marika,Lass,marika.lass@outlook.com,+37258135124,True,True,True,Pärnu,2024-08-17,195,4,913.6,3,4,3,10,Loyal
3724.0,Madis,Teder,,+37287793540,False,True,True,Tartu,2024-06-24,249,1,26.62,2,1,1,4,At Risk
3726.0,Sandra,Roots,,+37251121099,False,True,True,Tallinn,2023-08-29,549,2,742.1800000000001,1,2,3,6,At Risk
3728.0,Kristiina,Kull,,+37283151503,False,True,True,Tallinn,2024-11-16,104,3,251.67,4,3,1,8,Potential
3729.0,Annika,Must,annika.must@mail.ee,+37255820424,True,True,True,Viljandi,2023-12-02,454,2,280.56,1,2,1,4,At Risk
3730.0,Tarmo,Kuusik,tarmo.kuusik@outlook.com,+37254210436,True,True,True,Valga,2023-10-04,513,2,1085.9,1,2,4,7,Potential
3732.0,Olev,Sild,,+37286215866,False,True,True,Pärnu,2025-02-21,7,5,2681.42,5,5,5,15,VIP Champions
3733.0,Priit,Aas,priit.aas@yahoo.com,+37284171659,True,True,True,Narva,2024-01-19,406,1,106.82,1,1,1,3,Lost
3734.0,Pille,Koppel,pille.koppel@mail.ee,+37283798263,True,True,True,Tallinn,2024-11-16,104,4,2087.25,4,4,5,13,VIP Champions
3735.0,Tõnu,Luik,,+37255199532,False,True,True,Pärnu,2024-03-08,357,4,1460.03,1,4,5,10,Loyal
3737.0,Sandra,Aas,sandra.aas@telia.ee,+37254247514,True,True,True,Tallinn,2025-01-08,51,6,2105.1,5,5,5,15,VIP Champions
3738.0,Aili,Rosin,aili.rosin@telia.ee,+37285213952,True,True,True,Tartu,2024-11-20,100,2,333.19,4,2,1,7,Potential
3740.0,Anu,Nurk,anu.nurk@hot.ee,+37259614818,True,True,True,Tartu,2025-01-31,28,2,422.51,5,2,2,9,Potential
3741.0,Peeter,Veski,peeter.veski2@outlook.com,+37251498962,True,True,True,Tallinn,2025-02-12,16,2,978.99,5,2,4,11,Loyal
3742.0,Katrin,Rebane,katrin.rebane@outlook.com,+37259706190,True,True,True,Võru,2024-09-29,152,1,67.75,3,1,1,5,At Risk
3743.0,Tiina,Kukk,tiina.kukk2@mail.ee,+37289402532,True,True,True,Tartu,2024-10-30,121,3,747.37,3,3,3,9,Potential
3744.0,Ülle,Kuusik,ulle.kuusik@hot.ee,+37255943539,True,True,True,Jõhvi,2024-09-20,161,3,691.0999999999999,3,3,3,9,Potential
3745.0,Tõnu,Mägi,tonu.magi@telia.ee,+37252821074,True,True,True,Tartu,2024-05-11,293,5,2399.3,2,5,5,12,Loyal
3746.0,Ants,Kull,ants.kull@mail.ee,+37257913955,True,True,True,Tartu,2024-10-16,135,6,1531.35,3,5,5,13,VIP Champions
3748.0,Taavi,Kuusk,taavi.kuusk@telia.ee,+37258013555,True,True,True,Tallinn,2024-02-17,377,3,609.19,1,3,2,6,At Risk
3750.0,Hille,Lõoke,,+37286404407,False,True,True,Tartu,2024-12-25,65,4,1041.73,4,4,4,12,Loyal
3751.0,Väino,Raud,vaino.raud@yahoo.com,+37286812300,True,True,True,Tallinn,2024-07-14,229,4,2235.34,2,4,5,11,Loyal
3752.0,Kersti,Järv,,+37259059519,False,True,True,Viljandi,2024-05-10,294,3,632.27,2,3,2,7,Potential
3754.0,Lauri,Mets,lauri.mets@telia.ee,+37255644664,True,True,True,Tallinn,2024-02-25,369,2,610.8,1,2,2,5,At Risk
3755.0,Aili,Liiv,aili.liiv@hot.ee,+37258336033,True,True,True,Tartu,2025-02-03,25,5,848.9200000000001,5,5,3,13,VIP Champions
3756.0,Rein,Nõmm,rein.nomm@hot.ee,+37285922495,True,True,True,Haapsalu,2023-04-02,698,2,245.24,1,2,1,4,At Risk
3758.0,Eha,Org,eha.org@outlook.com,+37258736697,True,True,True,Tallinn,2024-08-28,184,4,862.5,3,4,3,10,Loyal
3759.0,Tarmo,Kukk,tarmo.kukk@telia.ee,+37258351717,True,True,True,Tartu,2024-09-05,176,4,1778.05,3,4,5,12,Loyal
3760.0,Madis,Värk,madis.vark@telia.ee,+37287770185,True,True,True,Tartu,2024-11-17,103,5,1122.1399999999999,4,5,4,13,VIP Champions
3761.0,Rein,Paju,rein.paju@mail.ee,+37282236691,True,True,True,Pärnu,2024-02-06,388,2,233.06,1,2,1,4,At Risk
3762.0,Kati,Mägi,kati.magi@telia.ee,+37257503576,True,True,True,Viljandi,2024-07-15,228,2,474.25,2,2,2,6,At Risk
3763.0,Eha,Kangur,eha.kangur@telia.ee,+37251539085,True,True,True,Haapsalu,2023-05-25,645,1,183.4,1,1,1,3,Lost
3764.0,Katrin,Kivi,,+37283054164,False,True,True,Pärnu,2024-12-20,70,4,1060.04,4,4,4,12,Loyal
3765.0,Aili,Teder,aili.teder@mail.ee,+37253826427,True,True,True,Tallinn,2024-10-22,129,3,1264.42,3,3,4,10,Loyal
3766.0,Andres,Oja,andres.oja@hot.ee,+37259983360,True,True,True,Tallinn,2024-09-30,151,3,561.19,3,3,2,8,Potential
3767.0,Tarmo,Kaalep,tarmo.kaalep2@mail.ee,+37251338735,True,True,True,Tartu,2024-08-16,196,3,1133.38,3,3,4,10,Loyal
3768.0,Karin,Sepp,karin.sepp@telia.ee,+37281195682,True,True,True,Tallinn,2024-11-22,98,4,947.22,4,4,3,11,Loyal
3769.0,Anna,Luik,anna.luik@hot.ee,+37253109100,True,True,True,Tartu,2023-12-26,430,2,429.15,1,2,2,5,At Risk
3770.0,Lauri,Männik,lauri.mannik@gmail.com,+37255207101,True,True,True,Tartu,2024-03-12,353,3,1475.3899999999999,1,3,5,9,Potential
3771.0,Ago,Kukk,ago.kukk@mail.ee,+37259555949,True,True,True,Tartu,2025-01-12,47,3,527.48,5,3,2,10,Loyal
3772.0,Piret,Aas,piret.aas@hot.ee,+37253708060,True,True,True,Narva,2024-05-14,290,2,182.4,2,2,1,5,At Risk
3773.0,Toomas,Lepp,toomas.lepp@gmail.com,+37257955320,True,True,True,Tallinn,2025-02-15,13,4,960.95,5,4,3,12,Loyal
3774.0,Annika,Sepp,annika.sepp@yahoo.com,+37258122847,True,True,True,Tartu,2024-10-30,121,1,270.69,3,1,1,5,At Risk
3775.0,Väino,Kuusik,vaino.kuusik@gmail.com,+37254531555,True,True,True,Narva,2024-12-11,79,6,2211.61,4,5,5,14,VIP Champions
3777.0,Marika,Aas,marika.aas@outlook.com,+37282851143,True,True,True,Viljandi,2024-03-13,352,3,577.83,1,3,2,6,At Risk
3778.0,Kalev,Kask,kalev.kask@outlook.com,+37255137125,True,True,True,Tallinn,2024-08-26,186,1,176.65,3,1,1,5,At Risk
3779.0,Madis,Kivi,madis.kivi@telia.ee,+37252543134,True,True,True,Viljandi,2024-09-06,175,1,247.28,3,1,1,5,At Risk
3780.0,Kadri,Mets,kadri.mets@yahoo.com,+37251091445,True,True,True,Tartu,2025-01-12,47,4,942.1700000000001,5,4,3,12,Loyal
3781.0,Eha,Orav,eha.orav@telia.ee,+37284905344,True,True,True,Paide,2024-12-11,79,1,1635.35,4,1,5,10,Loyal
3782.0,Kristiina,Sepp,kristiina.sepp@telia.ee,+37256250043,True,True,True,Haapsalu,2025-02-27,1,4,2350.16,5,4,5,14,VIP Champions
3783.0,Lea,Kukk,lea.kukk@mail.ee,+37256734129,True,True,True,Tallinn,2025-01-05,54,2,369.3,5,2,2,9,Potential
3784.0,Liina,Roots,liina.roots@yahoo.com,+37253844701,True,True,True,Tallinn,2024-10-02,149,6,1393.79,3,5,4,12,Loyal
3785.0,Toomas,Lill,toomas.lill@telia.ee,+37251687753,True,True,True,Tartu,2023-12-05,451,1,271.98,1,1,1,3,Lost
3787.0,Aili,Saar,aili.saar@mail.ee,+37283005546,True,True,True,Tartu,2024-08-13,199,5,648.02,3,5,3,11,Loyal
3788.0,Terje,Laas,terje.laas@outlook.com,+37252972666,True,True,True,Tartu,2024-09-02,179,6,1052.41,3,5,4,12,Loyal
3789.0,Peeter,Pihl,peeter.pihl@mail.ee,+37257595476,True,True,True,Valga,2024-03-29,336,3,899.0,1,3,3,7,Potential
3790.0,Kadri,Liiv,kadri.liiv@telia.ee,+37256040655,True,True,True,Tallinn,2024-07-05,238,2,659.57,2,2,3,7,Potential
3791.0,Ülle,Puusepp,ulle.puusepp@telia.ee,+37289724153,True,True,True,Haapsalu,2023-05-11,659,1,154.71,1,1,1,3,Lost
3792.0,Urmas,Järv,,+37255653862,False,True,True,Võru,2024-09-20,161,2,393.52,3,2,2,7,Potential
3793.0,Lea,Nõmm,lea.nomm@gmail.com,+37255772152,True,True,True,Tallinn,2025-02-13,15,5,763.36,5,5,3,13,VIP Champions
3794.0,Nele,Koppel,nele.koppel@telia.ee,+37255651489,True,True,True,Tallinn,2024-08-10,202,2,938.4000000000001,3,2,3,8,Potential
3795.0,Taavi,Hurt,taavi.hurt@outlook.com,+37256075815,True,True,True,Tallinn,2023-11-08,478,2,701.22,1,2,3,6,At Risk
3796.0,Maris,Oja,maris.oja@mail.ee,+37258465059,True,True,True,Tartu,2024-07-31,212,1,221.4,2,1,1,4,At Risk
3797.0,Anna,Must,anna.must@outlook.com,+37252873377,True,True,True,Pärnu,2024-08-31,181,1,127.24,3,1,1,5,At Risk
3798.0,Annika,Aas,,+37283109111,False,True,True,Tallinn,2024-09-07,174,2,452.13,3,2,2,7,Potential
3799.0,Merle,Raud,merle.raud@telia.ee,+37255946899,True,True,True,Pärnu,2024-06-06,267,2,884.2,2,2,3,7,Potential
3802.0,Karin,Rosin,karin.rosin@hot.ee,+37255950336,True,True,True,Tallinn,2024-01-05,420,1,106.21,1,1,1,3,Lost
3803.0,Maie,Raud,maie.raud@hot.ee,+37255579797,True,True,True,Tallinn,2024-04-15,319,4,1470.68,2,4,5,11,Loyal
3804.0,Anu,Sild,anu.sild@hot.ee,+37255525979,True,True,True,Tallinn,2025-01-23,36,4,1280.74,5,4,4,13,VIP Champions
3805.0,Terje,Kivi,terje.kivi@outlook.com,+37253874660,True,True,True,Rakvere,2023-09-11,536,2,1469.26,1,2,5,8,Potential
3806.0,Lauri,Tamm,lauri.tamm@outlook.com,+37254202460,True,True,True,Võru,2024-09-09,172,2,97.11,3,2,1,6,At Risk
3808.0,Anu,Liiv,anu.liiv2@hot.ee,+37253401591,True,True,True,Tartu,2023-10-02,515,1,282.95,1,1,1,3,Lost
3809.0,Toomas,Raid,toomas.raid@outlook.com,+37281405583,True,True,True,Tartu,2024-04-04,330,4,940.48,1,4,3,8,Potential
3810.0,Pille,Sepp,pille.sepp@hot.ee,+37254520649,True,True,True,Pärnu,2025-02-17,11,55,18110.41,5,5,5,15,VIP Champions
3811.0,Andres,Pihl,,+37288303447,False,True,True,Narva,2025-01-08,51,2,276.98,5,2,1,8,Potential
3812.0,Riina,Rand,riina.rand@yahoo.com,+37258548846,True,True,True,Paide,2024-08-12,200,3,485.12,3,3,2,8,Potential
3813.0,Nele,Rebane,,+37289765771,False,True,True,Tallinn,2024-11-03,117,2,463.69,4,2,2,8,Potential
3814.0,Külli,Mets,,+37254168779,False,True,True,Pärnu,2024-12-24,66,2,1008.69,4,2,4,10,Loyal
3815.0,Marko,Mägi,,+37259870533,False,True,True,Võru,2025-01-01,58,5,840.29,5,5,3,13,VIP Champions
3816.0,Eha,Ilves,eha.ilves@hot.ee,+37254267522,True,True,True,Tartu,2024-12-24,66,2,323.98,4,2,1,7,Potential
3817.0,Anna,Paas,,+37251888168,False,True,True,Narva,2024-09-09,172,4,2063.73,3,4,5,12,Loyal
3818.0,Indrek,Männik,indrek.mannik@telia.ee,+37285007365,True,True,True,Tallinn,2024-10-20,131,4,912.51,3,4,3,10,Loyal
3819.0,Jüri,Kuusk,juri.kuusk@telia.ee,+37252906064,True,True,True,Pärnu,2024-10-28,123,1,401.6,3,1,2,6,At Risk
3820.0,Aivar,Lill,aivar.lill@telia.ee,+37256303904,True,True,True,Pärnu,2024-06-05,268,3,281.36,2,3,1,6,At Risk
3821.0,Tiina,Kõiv,tiina.koiv@yahoo.com,+37255498094,True,True,True,Kuressaare,2024-06-07,266,1,437.98,2,1,2,5,At Risk
3822.0,Liina,Kuusk,liina.kuusk2@yahoo.com,+37289289413,True,True,True,Tallinn,2024-10-23,128,1,286.17,3,1,1,5,At Risk
3824.0,Andres,Lepp,andres.lepp@gmail.com,+37252520531,True,True,True,Tartu,2024-02-17,377,2,859.08,1,2,3,6,At Risk
3825.0,Kati,Paas,kati.paas@gmail.com,+37256300051,True,True,True,Tallinn,2024-05-23,281,3,1074.03,2,3,4,9,Potential
3826.0,Marko,Kask,marko.kask@yahoo.com,+37285854277,True,True,True,Tartu,2025-01-11,48,4,1042.3,5,4,4,13,VIP Champions
3827.0,Lea,Raid,lea.raid@outlook.com,+37251387388,True,True,True,Paide,2024-06-30,243,2,515.0799999999999,2,2,2,6,At Risk
3828.0,Pille,Põld,pille.pold@yahoo.com,+37289742492,True,True,True,Tallinn,2025-02-10,18,5,1443.54,5,5,5,15,VIP Champions
3829.0,Katrin,Nurk,katrin.nurk@mail.ee,+37288230907,True,True,True,Tallinn,2024-10-14,137,4,795.5699999999999,3,4,3,10,Loyal
3830.0,Marko,Lõhmus,marko.lohmus@gmail.com,+37252149105,True,True,True,Tartu,2023-09-16,531,1,789.39,1,1,3,5,At Risk
3831.0,Maris,Rosin,maris.rosin@gmail.com,+37259070225,True,True,True,Tartu,2024-11-09,111,4,1148.6200000000001,4,4,4,12,Loyal
3832.0,Kaido,Orav,kaido.orav@telia.ee,+37259788346,True,True,True,Narva,2024-06-19,254,3,662.36,2,3,3,8,Potential
3833.0,Mihkel,Pihl,mihkel.pihl@gmail.com,+37258601893,True,True,True,Pärnu,2024-12-02,88,5,1002.33,4,5,4,13,VIP Champions
3834.0,Grete,Männik,grete.mannik@yahoo.com,+37252257636,True,True,True,Tartu,2025-01-09,50,3,1298.94,5,3,4,12,Loyal
3835.0,Aivar,Luik,aivar.luik@gmail.com,+37285686714,True,True,True,Võru,2025-01-23,36,2,377.45000000000005,5,2,2,9,Potential
3836.0,Tiit,Arro,tiit.arro@outlook.com,+37287447708,True,True,True,Tartu,2024-04-07,327,2,346.36,1,2,1,4,At Risk
3837.0,Anu,Paas,anu.paas@mail.ee,+37259196412,True,True,True,Tallinn,2023-07-27,582,4,1170.95,1,4,4,9,Potential
3838.0,Ago,Kivi,ago.kivi@gmail.com,+37257045882,True,True,True,Kuressaare,2024-02-03,391,1,216.18,1,1,1,3,Lost
3839.0,Tõnu,Värk,tonu.vark@outlook.com,+37257592398,True,True,True,Tallinn,2025-02-24,4,4,775.9300000000001,5,4,3,12,Loyal
3840.0,Anna,Pärn,anna.parn@telia.ee,+37283818138,True,True,True,Haapsalu,2025-01-06,53,4,1178.0,5,4,4,13,VIP Champions
3841.0,Taavi,Kõiv,taavi.koiv@yahoo.com,+37259716770,True,True,True,Tallinn,2024-07-27,216,3,692.4200000000001,2,3,3,8,Potential
3842.0,Aivar,Koppel,aivar.koppel@hot.ee,+37285949044,True,True,True,Tallinn,2025-01-01,58,2,370.93,5,2,2,9,Potential
3843.0,Rein,Must,,+37259279902,False,True,True,Tallinn,2024-11-11,109,7,3266.7799999999997,4,5,5,14,VIP Champions
3845.0,Meelis,Oja,meelis.oja@mail.ee,+37257726115,True,True,True,Tallinn,2023-11-03,483,2,511.63,1,2,2,5,At Risk
3846.0,Tiina,Luik,tiina.luik@mail.ee,+37259945195,True,True,True,Tallinn,2024-05-30,274,3,1661.3700000000001,2,3,5,10,Loyal
3847.0,Andres,Kask,andres.kask@yahoo.com,+37284577261,True,True,True,Kuressaare,2024-04-28,306,2,978.77,2,2,4,8,Potential
3848.0,Maie,Rosin,maie.rosin@yahoo.com,+37283531588,True,True,True,Paide,2024-11-15,105,4,677.93,4,4,3,11,Loyal
3849.0,Rasmus,Männik,rasmus.mannik3@gmail.com,+37281363332,True,True,True,Tallinn,2023-10-16,501,4,944.63,1,4,3,8,Potential
3850.0,Piret,Puusepp,piret.puusepp@outlook.com,+37252719509,True,True,True,Tallinn,2024-08-24,188,3,770.39,3,3,3,9,Potential
3851.0,Raivo,Pihl,raivo.pihl@outlook.com,+37256912020,True,True,True,Võru,2024-11-15,105,6,1245.8500000000001,4,5,4,13,VIP Champions
3852.0,Nele,Kivi,nele.kivi@telia.ee,+37281892703,True,True,True,Võru,2024-11-08,112,7,2740.79,4,5,5,14,VIP Champions
3853.0,Olev,Kuusk,olev.kuusk@yahoo.com,+37283352946,True,True,True,Pärnu,2024-07-30,213,2,1129.28,2,2,4,8,Potential
3854.0,Toomas,Kivi,toomas.kivi@hot.ee,+37258677046,True,True,True,Tallinn,2024-04-24,310,3,1255.26,2,3,4,9,Potential
3855.0,Margus,Tammik,margus.tammik@yahoo.com,+37251625383,True,True,True,Pärnu,2024-08-17,195,2,534.3199999999999,3,2,2,7,Potential
3856.0,Kristi,Ilves,kristi.ilves@telia.ee,+37258121142,True,True,True,Tallinn,2024-10-18,133,6,1753.12,3,5,5,13,VIP Champions
